model,distance,density,seed,sample_id,correct,pred,label,layer,signal_attention_mass,attention_entropy
bert,100,10,3,147,1,0,0,4,0.024950621649622917,3.0532243251800537
bert,100,10,3,147,1,0,0,5,0.009226743131875992,2.531668186187744
bert,100,10,3,147,1,0,0,6,0.005324960686266422,2.6311521530151367
bert,100,10,3,147,1,0,0,7,0.002028603106737137,1.6708872318267822
bert,100,10,3,147,1,0,0,8,0.005029581021517515,2.0814881324768066
bert,100,10,3,147,1,0,0,9,0.01232963427901268,3.6953821182250977
bert,100,10,3,147,1,0,0,10,0.02606048434972763,4.372754096984863
bert,100,10,3,147,1,0,0,11,0.037965912371873856,3.6918299198150635
bert,100,10,3,148,1,3,3,0,0.09851911664009094,4.985500335693359
bert,100,10,3,148,1,3,3,1,0.09690988808870316,4.656087875366211
bert,100,10,3,148,1,3,3,2,0.055325645953416824,3.1246800422668457
bert,100,10,3,148,1,3,3,3,0.05806523188948631,3.843700885772705
bert,100,10,3,148,1,3,3,4,0.05298217013478279,3.1524806022644043
bert,100,10,3,148,1,3,3,5,0.008951404131948948,2.516305446624756
bert,100,10,3,148,1,3,3,6,0.005525421351194382,2.747305393218994
bert,100,10,3,148,1,3,3,7,0.0010020348709076643,1.7328344583511353
bert,100,10,3,148,1,3,3,8,0.005709187127649784,2.3571736812591553
bert,100,10,3,148,1,3,3,9,0.012651555240154266,3.7731053829193115
bert,100,10,3,148,1,3,3,10,0.05095793679356575,4.178770542144775
bert,100,10,3,148,1,3,3,11,0.10189895331859589,3.436384916305542
bert,100,10,3,149,1,3,3,0,0.05940208211541176,4.911350727081299
bert,100,10,3,149,1,3,3,1,0.05124475061893463,4.5750732421875
bert,100,10,3,149,1,3,3,2,0.035928890109062195,3.126166343688965
bert,100,10,3,149,1,3,3,3,0.03278612717986107,3.8900561332702637
bert,100,10,3,149,1,3,3,4,0.03115280345082283,3.018984794616699
bert,100,10,3,149,1,3,3,5,0.005441757384687662,2.391000270843506
bert,100,10,3,149,1,3,3,6,0.0012694050092250109,2.646688938140869
bert,100,10,3,149,1,3,3,7,5.311029599397443e-05,1.6526674032211304
bert,100,10,3,149,1,3,3,8,0.002285254653543234,2.130344867706299
bert,100,10,3,149,1,3,3,9,0.004251860082149506,3.7954506874084473
bert,100,10,3,149,1,3,3,10,0.015031208284199238,4.399998664855957
bert,100,10,3,149,1,3,3,11,0.017086317762732506,3.7339789867401123
bert,100,10,3,150,1,0,0,0,0.12041693180799484,4.968027591705322
bert,100,10,3,150,1,0,0,1,0.11170096695423126,4.648167133331299
bert,100,10,3,150,1,0,0,2,0.07135872542858124,3.1779417991638184
bert,100,10,3,150,1,0,0,3,0.07793393731117249,3.9018969535827637
bert,100,10,3,150,1,0,0,4,0.035502839833498,3.0172815322875977
bert,100,10,3,150,1,0,0,5,0.019713591784238815,2.4200968742370605
bert,100,10,3,150,1,0,0,6,0.00751725398004055,2.7629096508026123
bert,100,10,3,150,1,0,0,7,0.0006349869072437286,1.7537673711776733
bert,100,10,3,150,1,0,0,8,0.006921868771314621,1.9995203018188477
bert,100,10,3,150,1,0,0,9,0.014319201931357384,3.6670596599578857
bert,100,10,3,150,1,0,0,10,0.02524552121758461,4.051154136657715
bert,100,10,3,150,1,0,0,11,0.04224114492535591,3.357762336730957
bert,100,10,3,151,1,2,2,0,0.11021192371845245,4.994045257568359
bert,100,10,3,151,1,2,2,1,0.09035546332597733,4.650354862213135
bert,100,10,3,151,1,2,2,2,0.06297731399536133,3.2174172401428223
bert,100,10,3,151,1,2,2,3,0.06978242099285126,3.941624164581299
bert,100,10,3,151,1,2,2,4,0.033149898052215576,3.0586917400360107
bert,100,10,3,151,1,2,2,5,0.045417316257953644,2.441592216491699
bert,100,10,3,151,1,2,2,6,0.004138930235058069,2.76364803314209
bert,100,10,3,151,1,2,2,7,0.0006534436251968145,1.7706198692321777
bert,100,10,3,151,1,2,2,8,0.006988578476011753,1.9820411205291748
bert,100,10,3,151,1,2,2,9,0.01342754065990448,3.7015960216522217
bert,100,10,3,151,1,2,2,10,0.025281967595219612,4.375189781188965
bert,100,10,3,151,1,2,2,11,0.024191871285438538,3.5634560585021973
bert,100,10,3,152,0,2,1,0,0.15450003743171692,4.968107223510742
bert,100,10,3,152,0,2,1,1,0.13268525898456573,4.562182426452637
bert,100,10,3,152,0,2,1,2,0.06625977158546448,2.866763114929199
bert,100,10,3,152,0,2,1,3,0.07837192714214325,3.832901954650879
bert,100,10,3,152,0,2,1,4,0.058445852249860764,3.0330491065979004
bert,100,10,3,152,0,2,1,5,0.03083609789609909,2.573683023452759
bert,100,10,3,152,0,2,1,6,0.012659075669944286,2.9302234649658203
bert,100,10,3,152,0,2,1,7,0.0021775634959340096,1.703228235244751
bert,100,10,3,152,0,2,1,8,0.012263257056474686,1.8920221328735352
bert,100,10,3,152,0,2,1,9,0.03854063153266907,3.7995786666870117
bert,100,10,3,152,0,2,1,10,0.08254443109035492,4.564895153045654
bert,100,10,3,152,0,2,1,11,0.12314721196889877,3.811190605163574
bert,100,10,3,153,0,2,0,0,0.07618243992328644,4.855219841003418
bert,100,10,3,153,0,2,0,1,0.06198619306087494,4.480705261230469
bert,100,10,3,153,0,2,0,2,0.03277803212404251,2.8826661109924316
bert,100,10,3,153,0,2,0,3,0.038309887051582336,3.7688944339752197
bert,100,10,3,153,0,2,0,4,0.018588947132229805,2.92173171043396
bert,100,10,3,153,0,2,0,5,0.003340341616421938,2.2988126277923584
bert,100,10,3,153,0,2,0,6,0.0017099756514653563,2.639953374862671
bert,100,10,3,153,0,2,0,7,8.595416147727519e-05,1.6841782331466675
bert,100,10,3,153,0,2,0,8,0.0013548213755711913,1.9500932693481445
bert,100,10,3,153,0,2,0,9,0.0032435283064842224,3.5587801933288574
bert,100,10,3,153,0,2,0,10,0.01044565998017788,4.243534564971924
bert,100,10,3,153,0,2,0,11,0.02841479331254959,3.4848837852478027
bert,100,10,3,154,1,2,2,0,0.09581885486841202,4.9543256759643555
bert,100,10,3,154,1,2,2,1,0.09163840115070343,4.642036437988281
bert,100,10,3,154,1,2,2,2,0.05368686839938164,3.152092456817627
bert,100,10,3,154,1,2,2,3,0.05060664191842079,3.8398280143737793
bert,100,10,3,154,1,2,2,4,0.02887774631381035,3.0768420696258545
bert,100,10,3,154,1,2,2,5,0.00593983381986618,2.5501163005828857
bert,100,10,3,154,1,2,2,6,0.005972316488623619,2.9038963317871094
bert,100,10,3,154,1,2,2,7,0.0012639802880585194,1.751572847366333
bert,100,10,3,154,1,2,2,8,0.004419810138642788,2.111196994781494
bert,100,10,3,154,1,2,2,9,0.012530562467873096,3.7566564083099365
bert,100,10,3,154,1,2,2,10,0.03609742596745491,4.32221794128418
bert,100,10,3,154,1,2,2,11,0.10559628903865814,3.7163634300231934
bert,100,10,3,155,1,1,1,0,0.09957972913980484,4.835883617401123
bert,100,10,3,155,1,1,1,1,0.10058189183473587,4.442676067352295
bert,100,10,3,155,1,1,1,2,0.05855443328619003,2.7996904850006104
bert,100,10,3,155,1,1,1,3,0.06056584417819977,3.812243938446045
bert,100,10,3,155,1,1,1,4,0.029041381552815437,2.987396240234375
bert,100,10,3,155,1,1,1,5,0.024918902665376663,2.6124422550201416
bert,100,10,3,155,1,1,1,6,0.010229027830064297,2.7651610374450684
bert,100,10,3,155,1,1,1,7,0.0005273324204608798,1.6324518918991089
bert,100,10,3,155,1,1,1,8,0.006906528957188129,1.9611726999282837
bert,100,10,3,155,1,1,1,9,0.013261732645332813,3.5511744022369385
bert,100,10,3,155,1,1,1,10,0.025664037093520164,4.205996036529541
bert,100,10,3,155,1,1,1,11,0.05239327251911163,3.6448400020599365
bert,100,10,3,156,0,0,2,0,0.05015043169260025,4.975432395935059
bert,100,10,3,156,0,0,2,1,0.04718156158924103,4.61213493347168
bert,100,10,3,156,0,0,2,2,0.034387435764074326,3.206773281097412
bert,100,10,3,156,0,0,2,3,0.034454669803380966,3.8750815391540527
bert,100,10,3,156,0,0,2,4,0.017060158774256706,3.0697507858276367
bert,100,10,3,156,0,0,2,5,0.005246653687208891,2.5460755825042725
bert,100,10,3,156,0,0,2,6,0.0019132448360323906,2.7880008220672607
bert,100,10,3,156,0,0,2,7,6.0038044466637075e-05,1.6655933856964111
bert,100,10,3,156,0,0,2,8,0.002043242799118161,2.046112537384033
bert,100,10,3,156,0,0,2,9,0.0035019691567867994,3.765796422958374
bert,100,10,3,156,0,0,2,10,0.009410688653588295,4.341732025146484
bert,100,10,3,156,0,0,2,11,0.007046288810670376,3.470062255859375
bert,100,10,3,157,1,0,0,0,0.11871875822544098,4.935064315795898
bert,100,10,3,157,1,0,0,1,0.11945187300443649,4.553089618682861
bert,100,10,3,157,1,0,0,2,0.0783500075340271,3.091047763824463
bert,100,10,3,157,1,0,0,3,0.0816790834069252,3.891380786895752
bert,100,10,3,157,1,0,0,4,0.040440142154693604,2.9937167167663574
bert,100,10,3,157,1,0,0,5,0.02886221557855606,2.509307861328125
bert,100,10,3,157,1,0,0,6,0.004358296748250723,2.6685280799865723
bert,100,10,3,157,1,0,0,7,0.0002822995011229068,1.6442842483520508
bert,100,10,3,157,1,0,0,8,0.005813287105411291,1.822268009185791
bert,100,10,3,157,1,0,0,9,0.01242792047560215,3.555980682373047
bert,100,10,3,157,1,0,0,10,0.04280052334070206,4.171278953552246
bert,100,10,3,157,1,0,0,11,0.08460357785224915,3.6094939708709717
bert,100,10,3,158,0,0,2,0,0.07244985550642014,5.057549953460693
bert,100,10,3,158,0,0,2,1,0.07501411437988281,4.626060962677002
bert,100,10,3,158,0,0,2,2,0.04129546508193016,2.9551987648010254
bert,100,10,3,158,0,0,2,3,0.04120459035038948,3.8615570068359375
bert,100,10,3,158,0,0,2,4,0.020529206842184067,3.1410882472991943
bert,100,10,3,158,0,0,2,5,0.007601840887218714,2.565830707550049
bert,100,10,3,158,0,0,2,6,0.012656968086957932,3.031094551086426
bert,100,10,3,158,0,0,2,7,0.0033143367618322372,1.9488312005996704
bert,100,10,3,158,0,0,2,8,0.008792874403297901,2.285979747772217
bert,100,10,3,158,0,0,2,9,0.016199810430407524,3.728771209716797
bert,100,10,3,158,0,0,2,10,0.032646603882312775,4.253145217895508
bert,100,10,3,158,0,0,2,11,0.09622109681367874,3.6140360832214355
bert,100,10,3,159,0,3,0,0,0.08529949188232422,4.8350114822387695
bert,100,10,3,159,0,3,0,1,0.07198148220777512,4.495779991149902
bert,100,10,3,159,0,3,0,2,0.037545982748270035,3.0546021461486816
bert,100,10,3,159,0,3,0,3,0.0415431447327137,3.7558741569519043
bert,100,10,3,159,0,3,0,4,0.020074512809515,2.864450454711914
bert,100,10,3,159,0,3,0,5,0.007882419042289257,2.440394639968872
bert,100,10,3,159,0,3,0,6,0.0018739078659564257,2.7769508361816406
bert,100,10,3,159,0,3,0,7,0.00015848115435801446,1.6915608644485474
bert,100,10,3,159,0,3,0,8,0.0026163216680288315,1.9293464422225952
bert,100,10,3,159,0,3,0,9,0.0056835622526705265,3.611799955368042
bert,100,10,3,159,0,3,0,10,0.012571390718221664,4.312610626220703
bert,100,10,3,159,0,3,0,11,0.012883171439170837,3.787492036819458
bert,100,10,3,160,0,2,0,0,0.09406910836696625,4.909432411193848
bert,100,10,3,160,0,2,0,1,0.09430348873138428,4.554977893829346
bert,100,10,3,160,0,2,0,2,0.05065456032752991,3.0840916633605957
bert,100,10,3,160,0,2,0,3,0.056474704295396805,3.8728902339935303
bert,100,10,3,160,0,2,0,4,0.05093669146299362,2.990879535675049
bert,100,10,3,160,0,2,0,5,0.009065872058272362,2.5005812644958496
bert,100,10,3,160,0,2,0,6,0.004591806326061487,2.752894639968872
bert,100,10,3,160,0,2,0,7,0.0003670492151286453,1.6667091846466064
bert,100,10,3,160,0,2,0,8,0.00460903299972415,1.9839887619018555
bert,100,10,3,160,0,2,0,9,0.008135734125971794,3.7434940338134766
bert,100,10,3,160,0,2,0,10,0.026728924363851547,4.37945556640625
bert,100,10,3,160,0,2,0,11,0.06094962731003761,3.827099084854126
bert,100,10,3,161,0,3,2,0,0.1197805255651474,4.944277286529541
bert,100,10,3,161,0,3,2,1,0.1323832869529724,4.629772186279297
bert,100,10,3,161,0,3,2,2,0.0800228863954544,3.1752114295959473
bert,100,10,3,161,0,3,2,3,0.07838650792837143,3.907175302505493
bert,100,10,3,161,0,3,2,4,0.050914715975522995,3.09635329246521
bert,100,10,3,161,0,3,2,5,0.026417775079607964,2.478917360305786
bert,100,10,3,161,0,3,2,6,0.01025355514138937,2.5398364067077637
bert,100,10,3,161,0,3,2,7,0.0030193531420081854,1.7664356231689453
bert,100,10,3,161,0,3,2,8,0.015836913138628006,2.0118844509124756
bert,100,10,3,161,0,3,2,9,0.03085322305560112,3.664193630218506
bert,100,10,3,161,0,3,2,10,0.05380578339099884,4.463103771209717
bert,100,10,3,161,0,3,2,11,0.112797811627388,3.804058313369751
bert,100,10,3,162,1,0,0,0,0.07002431154251099,4.944535732269287
bert,100,10,3,162,1,0,0,1,0.07233360409736633,4.597503662109375
bert,100,10,3,162,1,0,0,2,0.047257352620363235,3.113219738006592
bert,100,10,3,162,1,0,0,3,0.04658173769712448,3.853787899017334
bert,100,10,3,162,1,0,0,4,0.015325797721743584,2.9953231811523438
bert,100,10,3,162,1,0,0,5,0.0056812032125890255,2.4455325603485107
bert,100,10,3,162,1,0,0,6,0.0011678861919790506,2.7544755935668945
bert,100,10,3,162,1,0,0,7,0.00011357503535691649,1.670540452003479
bert,100,10,3,162,1,0,0,8,0.0027813506312668324,2.0517120361328125
bert,100,10,3,162,1,0,0,9,0.004751500673592091,3.699496030807495
bert,100,10,3,162,1,0,0,10,0.019430020824074745,4.300024032592773
bert,100,10,3,162,1,0,0,11,0.06424952298402786,3.536914110183716
bert,100,10,3,163,0,2,0,0,0.13457877933979034,5.0142035484313965
bert,100,10,3,163,0,2,0,1,0.13380560278892517,4.681896209716797
bert,100,10,3,163,0,2,0,2,0.07972945272922516,3.161729335784912
bert,100,10,3,163,0,2,0,3,0.09491963684558868,3.9291975498199463
bert,100,10,3,163,0,2,0,4,0.053215716034173965,3.0738329887390137
bert,100,10,3,163,0,2,0,5,0.07211679965257645,2.466935157775879
bert,100,10,3,163,0,2,0,6,0.003783241380006075,2.8886303901672363
bert,100,10,3,163,0,2,0,7,0.00023527366283815354,1.913385272026062
bert,100,10,3,163,0,2,0,8,0.009873945266008377,2.1294407844543457
bert,100,10,3,163,0,2,0,9,0.013252048753201962,3.7727527618408203
bert,100,10,3,163,0,2,0,10,0.03652177006006241,4.404813289642334
bert,100,10,3,163,0,2,0,11,0.009650187566876411,3.477224826812744
bert,100,10,3,164,0,0,1,0,0.05393197014927864,4.900302410125732
bert,100,10,3,164,0,0,1,1,0.05157415568828583,4.559998512268066
bert,100,10,3,164,0,0,1,2,0.03560081496834755,3.0124893188476562
bert,100,10,3,164,0,0,1,3,0.03741131350398064,3.838052749633789
bert,100,10,3,164,0,0,1,4,0.02188308723270893,3.0579915046691895
bert,100,10,3,164,0,0,1,5,0.005381030961871147,2.408264636993408
bert,100,10,3,164,0,0,1,6,0.0016257613897323608,2.76084566116333
bert,100,10,3,164,0,0,1,7,9.730988676892594e-05,1.6962186098098755
bert,100,10,3,164,0,0,1,8,0.0018578728195279837,1.9668359756469727
bert,100,10,3,164,0,0,1,9,0.0036041312851011753,3.6239547729492188
bert,100,10,3,164,0,0,1,10,0.011206591501832008,4.174322605133057
bert,100,10,3,164,0,0,1,11,0.008841905742883682,3.334455966949463
bert,100,10,3,165,0,1,2,0,0.12821385264396667,4.976622581481934
bert,100,10,3,165,0,1,2,1,0.11317968368530273,4.6436052322387695
bert,100,10,3,165,0,1,2,2,0.09228306263685226,3.246272325515747
bert,100,10,3,165,0,1,2,3,0.089728944003582,3.925535202026367
bert,100,10,3,165,0,1,2,4,0.050293296575546265,3.0785422325134277
bert,100,10,3,165,0,1,2,5,0.05700872838497162,2.5855250358581543
bert,100,10,3,165,0,1,2,6,0.00794806145131588,2.736072063446045
bert,100,10,3,165,0,1,2,7,0.0013473201543092728,1.7026746273040771
bert,100,10,3,165,0,1,2,8,0.00786567758768797,2.0018982887268066
bert,100,10,3,165,0,1,2,9,0.018657326698303223,3.7169909477233887
bert,100,10,3,165,0,1,2,10,0.04308512061834335,4.137267589569092
bert,100,10,3,165,0,1,2,11,0.07389064133167267,3.4204506874084473
bert,100,10,3,166,0,1,3,0,0.12465617805719376,4.889682292938232
bert,100,10,3,166,0,1,3,1,0.11939509212970734,4.539395332336426
bert,100,10,3,166,0,1,3,2,0.08466590940952301,3.1641321182250977
bert,100,10,3,166,0,1,3,3,0.08823263645172119,3.875188112258911
bert,100,10,3,166,0,1,3,4,0.04713901877403259,3.0141148567199707
bert,100,10,3,166,0,1,3,5,0.0571318045258522,2.4143104553222656
bert,100,10,3,166,0,1,3,6,0.004819781053811312,2.6456995010375977
bert,100,10,3,166,0,1,3,7,0.0003748842573259026,1.7545981407165527
bert,100,10,3,166,0,1,3,8,0.007997311651706696,1.9441642761230469
bert,100,10,3,166,0,1,3,9,0.013760453090071678,3.5502967834472656
bert,100,10,3,166,0,1,3,10,0.03890608251094818,4.268609523773193
bert,100,10,3,166,0,1,3,11,0.029122238978743553,3.6873412132263184
bert,100,10,3,167,0,1,3,0,0.0564570426940918,4.838872909545898
bert,100,10,3,167,0,1,3,1,0.052045539021492004,4.52675724029541
bert,100,10,3,167,0,1,3,2,0.038573723286390305,3.0812671184539795
bert,100,10,3,167,0,1,3,3,0.03950939327478409,3.8414878845214844
bert,100,10,3,167,0,1,3,4,0.01963105797767639,3.0237672328948975
bert,100,10,3,167,0,1,3,5,0.004202654585242271,2.420894145965576
bert,100,10,3,167,0,1,3,6,0.00179001921787858,2.558096408843994
bert,100,10,3,167,0,1,3,7,7.00136151863262e-05,1.6361889839172363
bert,100,10,3,167,0,1,3,8,0.0016744269523769617,1.8693675994873047
bert,100,10,3,167,0,1,3,9,0.003955240827053785,3.5291390419006348
bert,100,10,3,167,0,1,3,10,0.011778343468904495,4.183450698852539
bert,100,10,3,167,0,1,3,11,0.012131559662520885,3.370572090148926
bert,100,10,3,168,0,1,0,0,0.14715903997421265,4.902472496032715
bert,100,10,3,168,0,1,0,1,0.12214470654726028,4.562280654907227
bert,100,10,3,168,0,1,0,2,0.0800509974360466,3.173264265060425
bert,100,10,3,168,0,1,0,3,0.08355003595352173,3.8558125495910645
bert,100,10,3,168,0,1,0,4,0.06345362216234207,3.0120041370391846
bert,100,10,3,168,0,1,0,5,0.02187284454703331,2.406683921813965
bert,100,10,3,168,0,1,0,6,0.0087762251496315,2.595975399017334
bert,100,10,3,168,0,1,0,7,0.0021424624137580395,1.6697745323181152
bert,100,10,3,168,0,1,0,8,0.007514450699090958,1.8453545570373535
bert,100,10,3,168,0,1,0,9,0.021281402558088303,3.575934410095215
bert,100,10,3,168,0,1,0,10,0.0656019002199173,4.292945861816406
bert,100,10,3,168,0,1,0,11,0.09652169793844223,3.5105857849121094
bert,100,10,3,169,1,2,2,0,0.10252663493156433,5.0217976570129395
bert,100,10,3,169,1,2,2,1,0.0927085280418396,4.688138008117676
bert,100,10,3,169,1,2,2,2,0.06412000209093094,3.194375991821289
bert,100,10,3,169,1,2,2,3,0.06686325371265411,3.9020700454711914
bert,100,10,3,169,1,2,2,4,0.03726799413561821,3.180716037750244
bert,100,10,3,169,1,2,2,5,0.043517276644706726,2.3889248371124268
bert,100,10,3,169,1,2,2,6,0.0020684958435595036,2.7543697357177734
bert,100,10,3,169,1,2,2,7,0.0003645779797807336,1.811476707458496
bert,100,10,3,169,1,2,2,8,0.004307357128709555,2.0881333351135254
bert,100,10,3,169,1,2,2,9,0.010079157538712025,3.7722952365875244
bert,100,10,3,169,1,2,2,10,0.026777122169733047,4.389041900634766
bert,100,10,3,169,1,2,2,11,0.025532178580760956,3.5607612133026123
bert,100,10,3,170,0,1,3,0,0.03886757418513298,4.990800857543945
bert,100,10,3,170,0,1,3,1,0.04317384958267212,4.645263671875
bert,100,10,3,170,0,1,3,2,0.03154042363166809,3.204775333404541
bert,100,10,3,170,0,1,3,3,0.02919716387987137,3.841665267944336
bert,100,10,3,170,0,1,3,4,0.018837295472621918,3.109261989593506
bert,100,10,3,170,0,1,3,5,0.0040671322494745255,2.4322779178619385
bert,100,10,3,170,0,1,3,6,0.0013953165616840124,2.8094215393066406
bert,100,10,3,170,0,1,3,7,3.81052668672055e-05,1.6961963176727295
bert,100,10,3,170,0,1,3,8,0.0012116044526919723,2.059325933456421
bert,100,10,3,170,0,1,3,9,0.004077809397131205,3.809584140777588
bert,100,10,3,170,0,1,3,10,0.014044104143977165,4.3066277503967285
bert,100,10,3,170,0,1,3,11,0.010523649863898754,3.286790609359741
bert,100,10,3,171,1,2,2,0,0.11082135140895844,4.9281439781188965
bert,100,10,3,171,1,2,2,1,0.09833170473575592,4.571145534515381
bert,100,10,3,171,1,2,2,2,0.06895845383405685,3.107192277908325
bert,100,10,3,171,1,2,2,3,0.07567356526851654,3.8560380935668945
bert,100,10,3,171,1,2,2,4,0.059894174337387085,3.0885210037231445
bert,100,10,3,171,1,2,2,5,0.04732080549001694,2.393261432647705
bert,100,10,3,171,1,2,2,6,0.004420492332428694,2.5626919269561768
bert,100,10,3,171,1,2,2,7,0.00045336404582485557,1.5352421998977661
bert,100,10,3,171,1,2,2,8,0.009849642403423786,2.0680019855499268
bert,100,10,3,171,1,2,2,9,0.01595793478190899,3.624549388885498
bert,100,10,3,171,1,2,2,10,0.05005081370472908,4.354970455169678
bert,100,10,3,171,1,2,2,11,0.05730707570910454,3.7769014835357666
bert,100,10,3,172,0,3,0,0,0.1405542492866516,5.047338485717773
bert,100,10,3,172,0,3,0,1,0.124871626496315,4.709614276885986
bert,100,10,3,172,0,3,0,2,0.0748269259929657,3.2846555709838867
bert,100,10,3,172,0,3,0,3,0.08062797039747238,4.008230209350586
bert,100,10,3,172,0,3,0,4,0.03832362964749336,3.099799156188965
bert,100,10,3,172,0,3,0,5,0.012346009723842144,2.456651210784912
bert,100,10,3,172,0,3,0,6,0.007354140281677246,2.718761682510376
bert,100,10,3,172,0,3,0,7,0.0014250694075599313,1.8151673078536987
bert,100,10,3,172,0,3,0,8,0.00545075535774231,1.9401147365570068
bert,100,10,3,172,0,3,0,9,0.012781503610312939,3.695582628250122
bert,100,10,3,172,0,3,0,10,0.041982050985097885,4.348335266113281
bert,100,10,3,172,0,3,0,11,0.04588872194290161,3.557828426361084
bert,100,10,3,173,0,0,1,0,0.05497504025697708,4.918303489685059
bert,100,10,3,173,0,0,1,1,0.049503713846206665,4.581562042236328
bert,100,10,3,173,0,0,1,2,0.03439352661371231,3.063847064971924
bert,100,10,3,173,0,0,1,3,0.02920846827328205,3.8874340057373047
bert,100,10,3,173,0,0,1,4,0.01221105270087719,3.1354660987854004
bert,100,10,3,173,0,0,1,5,0.004677074030041695,2.605648994445801
bert,100,10,3,173,0,0,1,6,0.0021696914918720722,2.683615207672119
bert,100,10,3,173,0,0,1,7,8.659041486680508e-05,1.6976828575134277
bert,100,10,3,173,0,0,1,8,0.001701459987089038,2.0468521118164062
bert,100,10,3,173,0,0,1,9,0.004125866573303938,3.693279981613159
bert,100,10,3,173,0,0,1,10,0.012159193865954876,4.315512657165527
bert,100,10,3,173,0,0,1,11,0.013184785842895508,3.617601156234741
bert,100,10,3,174,1,1,1,0,0.042978446930646896,4.925872325897217
bert,100,10,3,174,1,1,1,1,0.0444914735853672,4.562535285949707
bert,100,10,3,174,1,1,1,2,0.026793822646141052,3.1306474208831787
bert,100,10,3,174,1,1,1,3,0.024142634123563766,3.853954315185547
bert,100,10,3,174,1,1,1,4,0.02829534374177456,2.9637930393218994
bert,100,10,3,174,1,1,1,5,0.0046194763854146,2.45343017578125
bert,100,10,3,174,1,1,1,6,0.002103583188727498,2.6052136421203613
bert,100,10,3,174,1,1,1,7,4.870945849688724e-05,1.689988374710083
bert,100,10,3,174,1,1,1,8,0.0013396062422543764,2.0227744579315186
bert,100,10,3,174,1,1,1,9,0.0039139557629823685,3.5738329887390137
bert,100,10,3,174,1,1,1,10,0.01773325726389885,4.177383899688721
bert,100,10,3,174,1,1,1,11,0.04510011896491051,3.713046073913574
bert,100,10,3,175,0,1,0,0,0.14784011244773865,4.968318462371826
bert,100,10,3,175,0,1,0,1,0.13819672167301178,4.595271587371826
bert,100,10,3,175,0,1,0,2,0.08733871579170227,3.091002941131592
bert,100,10,3,175,0,1,0,3,0.08886273950338364,3.8865807056427
bert,100,10,3,175,0,1,0,4,0.031186964362859726,2.9789443016052246
bert,100,10,3,175,0,1,0,5,0.035954348742961884,2.4270753860473633
bert,100,10,3,175,0,1,0,6,0.007183598354458809,2.7262539863586426
bert,100,10,3,175,0,1,0,7,0.0010507435072213411,1.7726402282714844
bert,100,10,3,175,0,1,0,8,0.008583910763263702,1.9244232177734375
bert,100,10,3,175,0,1,0,9,0.01752999983727932,3.7496047019958496
bert,100,10,3,175,0,1,0,10,0.04879307001829147,4.443831920623779
bert,100,10,3,175,0,1,0,11,0.08932867646217346,3.8962035179138184
bert,100,10,3,176,0,2,1,0,0.0575842559337616,4.956570625305176
bert,100,10,3,176,0,2,1,1,0.05283893644809723,4.569485664367676
bert,100,10,3,176,0,2,1,2,0.032758601009845734,3.100574016571045
bert,100,10,3,176,0,2,1,3,0.034911200404167175,3.9341611862182617
bert,100,10,3,176,0,2,1,4,0.01398401241749525,3.044451951980591
bert,100,10,3,176,0,2,1,5,0.00471260491758585,2.4241530895233154
bert,100,10,3,176,0,2,1,6,0.0012124722125008702,2.6996781826019287
bert,100,10,3,176,0,2,1,7,7.613841444253922e-05,1.6659480333328247
bert,100,10,3,176,0,2,1,8,0.0014394036261364818,1.9616694450378418
bert,100,10,3,176,0,2,1,9,0.003625374287366867,3.719376564025879
bert,100,10,3,176,0,2,1,10,0.010649995878338814,4.321990489959717
bert,100,10,3,176,0,2,1,11,0.012768806889653206,3.9059414863586426
bert,100,10,3,177,0,3,2,0,0.0940885916352272,4.951177597045898
bert,100,10,3,177,0,3,2,1,0.08269241452217102,4.541116714477539
bert,100,10,3,177,0,3,2,2,0.05319852754473686,3.044525146484375
bert,100,10,3,177,0,3,2,3,0.05172532796859741,3.888862371444702
bert,100,10,3,177,0,3,2,4,0.019841693341732025,2.9760749340057373
bert,100,10,3,177,0,3,2,5,0.006278610788285732,2.519334554672241
bert,100,10,3,177,0,3,2,6,0.002292446792125702,2.7541422843933105
bert,100,10,3,177,0,3,2,7,0.00010847726662177593,1.7532384395599365
bert,100,10,3,177,0,3,2,8,0.0020064625423401594,1.8393687009811401
bert,100,10,3,177,0,3,2,9,0.006085062399506569,3.6017727851867676
bert,100,10,3,177,0,3,2,10,0.017932232469320297,4.315372943878174
bert,100,10,3,177,0,3,2,11,0.028902491554617882,3.7336509227752686
bert,100,10,3,178,0,0,1,0,0.09785323590040207,4.89755392074585
bert,100,10,3,178,0,0,1,1,0.08564059436321259,4.572047233581543
bert,100,10,3,178,0,0,1,2,0.056049082428216934,3.126018524169922
bert,100,10,3,178,0,0,1,3,0.06097369268536568,3.8330445289611816
bert,100,10,3,178,0,0,1,4,0.0400930754840374,3.0719399452209473
bert,100,10,3,178,0,0,1,5,0.02866232581436634,2.385699987411499
bert,100,10,3,178,0,0,1,6,0.0027315844781696796,2.5932676792144775
bert,100,10,3,178,0,0,1,7,0.00014266179641708732,1.6866854429244995
bert,100,10,3,178,0,0,1,8,0.004243507981300354,1.9579100608825684
bert,100,10,3,178,0,0,1,9,0.009434286504983902,3.54860782623291
bert,100,10,3,178,0,0,1,10,0.019598331302404404,4.284234046936035
bert,100,10,3,178,0,0,1,11,0.009377047419548035,3.7166337966918945
bert,100,10,3,179,1,0,0,0,0.07252790033817291,4.838143825531006
